keyword,doc_id,Frecuencia
livable communities,208,1
networked electronic environment design,208,1
networked environments,208,1
organize,208,1
parks,208,1
urban internet,208,1
urbanism,208,2
urbanism principle,208,1
web site,208,2
web sites,208,1
wholeness,208,1
abstract structural analysis,207,1
bilingual developments,207,1
bilingual material,207,1
bilingual web designs,207,1
bilingual web site,207,3
bilingual web sites,207,1
information,207,4
information architecture,207,3
language therapists,207,1
multilanguage sites,207,1
speech,207,1
complete,2171,1
copies having,2171,1
deterioration,2171,1
electronic media,2171,1
electronic storage,2171,1
facilitating,2171,1
governing storage,2171,1
laptop,2171,1
law society rules,2171,1
legal files,2171,1
office,2171,2
online,2171,1
orang,2171,1
paperless office,2171,1
remote working,2171,1
solicitor,2171,1
storage,2171,3
stored file archive,2171,1
stored files,2171,1
utans,2171,1
3d anatomical models,2008,1
3d anatomical scenes,2008,1
3d anatomical structures,2008,1
anatomical,2008,5
anatomy,2008,1
building,2008,2
database storing,2008,1
downloadable,2008,1
medicine,2008,1
planar oblique slices,2008,1
professionals,2008,1
record,2008,1
scene construction,2008,1
structured anatomical,2008,1
students,2008,1
video animations,2008,1
visualization actions,2008,1
web,2008,3
web server,2008,1
associated technique,1931,1
bayesian approach,1931,1
bayesian decision procedure,1931,1
fuzzy,1931,6
fuzzy bayesian method,1931,1
fuzzy data,1931,1
mathematical fundamentals,1931,1
pseudofuzzy quantities,1931,2
boundedness,2137,1
control system,2137,1
feedback circuit,2137,1
initial data,2137,1
linear object,2137,1
stabilization,2137,1
unstable continuous linear part,2137,1
algebraic model,2134,1
circuit models,2134,1
decision diagrams,2134,1
lgsynth,2134,1
linear arithmetic polynomials mapped,2134,1
linear decision diagram,2134,1
linear models,2134,1
lineardesignmv algorithm,2134,1
multivalued components,2134,5
planar,2134,2
planarization,2134,1
representable,2134,1
submicron technologies,2134,1
vlsi circuits,2134,1
adaptive vector channel allocation,1942,2
broadband wireline,1942,1
channel allocation information,1942,1
channel estimation,1942,1
channel quality,1942,1
channel spectral nulls,1942,1
control channel,1942,1
conversion,1942,2
critical layers,1942,1
cyclic prefix insertion,1942,1
fading inherent,1942,1
fed,1942,1
frobenius norm metrics,1942,1
heavy data rate overhead,1942,1
high data rate transmission,1942,1
isi,1942,6
isi channel,1942,2
layered bit stream structure,1942,1
lower layers,1942,1
multiple frequency bands,1942,1
ofdm,1942,7
ofdm framework,1942,1
ofdm system,1942,3
orthogonal frequency division multiplexing,1942,1
precoded ofdm,1942,4
precoded ofdm system,1942,2
precoding,1942,1
protection,1942,1
receiver,1942,1
robustness,1942,1
scalable video,1942,3
scalable video transmission,1942,2
severe intersymbol interference,1942,1
simulation,1942,1
transmission quality,1942,1
transmitter,1942,1
vector channels,1942,2
wireless channels,1942,1
wireless systems,1942,1
accurate image analysis,2014,1
adaptive filtering,2014,3
adaptive filtering method,2014,2
adaptive spatial filtering method,2014,1
color gradients,2014,1
color image processing,2014,1
color models,2014,1
conversion,2014,2
each pixel,2014,1
edge detection improves,2014,1
filter kernel,2014,1
generated edge maps,2014,1
hsi,2014,5
hsi color model,2014,1
hsi color space,2014,1
hue components,2014,1
hue saturation intensity,2014,2
hue saturation intensity color space,2014,1
intensity,2014,3
minimum error rate,2014,1
noise characteristics,2014,1
noise reduction,2014,1
noise variance,2014,1
nonlinear,2014,2
nonlinearity leads,2014,1
nonuniform noise distribution,2014,1
random gaussian noise,2014,1
rgb color model,2014,1
rgb image,2014,1
saturation,2014,4
academic libraries,295,1
academic library hours,295,1
affecting,295,1
arl,295,2
arl libraries,295,1
association,295,1
hours of operation,295,3
libraries,295,5
national standard,295,1
operation,295,3
reference hours,295,1
research libraries,295,1
service,295,3
service hour decisions,295,1
survey,295,2
surveys,295,1
artificial data,269,2
artificial data set,269,1
chemotypes,269,1
compound subsets,269,1
descriptor,269,4
descriptors,269,3
encoded variables,269,1
encoding scheme,269,1
gas,269,4
gas method,269,1
genetic algorithm,269,3
genetic algorithm guided selection,269,2
genetic algorithm guided selection method,269,1
molecular similarity,269,1
multiple models,269,1
nu,269,3
qsar/qspr model,269,2
selwood data set,269,1
subset data points,269,1
subset selection,269,3
subset selection method,269,2
subset selection method implemented,269,1
subsets,269,3
test set compound,269,1
utilizes,269,1
variable selection,269,3
variable selection method,269,2
variable selection method implemented,269,1
xlogp data set,269,2
bounded rationality,2063,2
central hypothesis,2063,1
emotion,2063,2
emotional arousal,2063,1
hanoch,2063,4
hanoch's,2063,2
bound sets,28,3
computation burden,28,1
design method,28,1
fls,28,5
inner,28,1
performance,28,1
resulting system,28,1
simulation experiment,28,1
uncertainty bounds,28,1
uncertainty contained,28,1
content wizard,309,1
database,309,1
dependent measures,309,1
design laboratory,309,1
experimental designs,309,1
experimental procedure,309,1
experimenters,309,1
graphical scales,309,1
incomplete factorial designs,309,1
interactive materials,309,1
javascripts,309,1
logfiles,309,1
mixed designs,309,1
teaching tool,309,1
visual display,309,1
web address,309,1
web experimental design,309,1
web experiments,309,1
web pages,309,2
web server,309,1
wextor,309,6
world wide web,309,1
dubious quality,2102,1
evaluations,2102,1
information,2102,2
information online,2102,1
internet,2102,2
online advice,2102,3
people's response,2102,1
personalization,2102,1
qualitative,2102,1
survey,2102,1
web design,2102,1
convex optimization,2113,1
exact penalty functions,2113,1
ideal sliding mode,2113,2
infinite,2113,1
sliding mode,2113,3
'goods,2065,1
biological substrate,2065,1
choice,2065,3
emotion,2065,5
emotional choice systems,2065,1
emotional systems assign,2065,1
inhibition,2065,2
motivation,2065,1
control process,2122,1
control system,2122,3
control systems,2122,1
deformable space vehicle,2122,2
deformable space vehicles,2122,1
digital modeling,2122,1
discrete control system,2122,1
elastic,2122,1
fuzzy logic adaptation circuit,2122,1
stability,2122,1
structural vibrations,2122,1
bounds,348,4
covering constructions,348,1
homogeneous access structure,348,2
information rate,348,3
lower bounds,348,2
optimal average information rate,348,1
optimal information rate,348,1
participant,348,1
secret sharing schemes,348,2
combustion processes,2115,1
enhances power,2115,1
exhaust toxicity,2115,1
internal combustion,2115,2
internal combustion engine,2115,2
operation,2115,1
steam machines,2115,1
thermal engines,2115,1
working processes,2115,1
bounded time interval,2142,2
classical frequency characteristic,2142,1
dynamic blocks,2142,1
linear dynamic systems,2142,1
linear systems,2142,1
partial spectra,2142,1
singular characteristics,2142,1
singular functions,2142,1
spectral characteristics,2142,2
standard,2142,1
transcendental characteristic equations,2142,1
adaptation decision,2197,1
content adaptation service,2197,1
mobile devices,2197,1
optimal content,2197,1
edit,353,2
edit distance,353,2
encoded lengths,353,1
decision analysis,2054,1
formal models,2054,1
management science,2054,5
management science itself,2054,1
management science skills,2054,1
mba,2054,1
modeling skills,2054,2
numeracy skills,2054,1
optimization,2054,1
queuing,2054,1
reasoning,2054,1
simulation,2054,1
sophisticated,2054,2
students,2054,3
teaching modeling,2054,1
working hypothesis,2054,1
children,312,2
filling,312,1
ia matrix approach,312,1
information architecture,312,4
information architecture attributes,312,1
matrix works,312,1
portal's objective,312,1
web,312,3
web portal,312,2
deterioration,318,1
fluctuating demand,318,2
optimal policy,318,2
optimal replenishment schedule,318,2
optimal replenishment schedule exists,318,1
shortages,318,1
average keyboard delay time,306,1
external measurement equipment,306,1
independent timing function,306,1
joystick connected,306,1
joystick inputs,306,1
keyboard,306,7
keyboard model,306,1
keyboard scanning interval,306,1
measured keyboard delay,306,1
measuring keyboard response delays,306,1
microsecond level,306,1
midi terminal,306,1
msec,306,2
pc,306,4
pc keyboards,306,1
pc models,306,1
psychological experiments,306,1
response devices,306,1
sound board,306,1
statistical processing,306,1
accuracy,267,1
ao integrals,267,1
basis,267,2
canonical mp2 energies,267,2
coupled,267,1
minutes,267,1
parallel algorithm,267,2
parallel algorithm avoids,267,1
prescreening,267,1
processors,267,1
second set,267,1
serial algorithm,267,1
synchronization delays,267,1
conical constraints,2123,1
conical control constraints,2123,1
hidden convexity,2123,2
properties,2123,1
abb,2156,1
automatic assembly,2156,1
car production line,2156,1
car windshield assembly,2156,1
environmental specifications,2156,1
fabrication,2156,1
increases cost efficiency,2156,1
industry,2156,1
laminated windshields,2156,1
manufacturing expertise,2156,1
pane relief,2156,1
robotic solutions,2156,1
thin,2156,1
vinyl interlayer,2156,1
windshields,2156,2
asynchronous message passing,247,1
computer networks,247,3
congenial talking,247,3
congenial talking philosophers problem,247,2
current disc,247,1
distributed systems,247,1
group mutual exclusion,247,2
investigate,247,1
moir,247,1
mutual exclusion,247,4
performance degradation,247,1
resource,247,1
ricart,247,1
severe,247,1
shared memory,247,2
shared memory models,247,1
suppose data,247,1
vice versa,247,1
advances,298,1
advertisements,298,2
american,298,1
content analysis,298,1
electronic,298,5
electronic librarian,298,2
electronic librarianship,298,1
electronic resources librarians,298,1
electronic services librarians,298,1
expert knowledge,298,1
librarianship,298,2
organizational,298,1
salary information relating,298,1
technology create dramatic,298,1
within libraries,298,1
adaptive nature,25,1
benchmark problem,25,1
complex processes,25,1
er,25,8
evolving,25,3
fuzzy rules,25,1
incremental unsupervised learning,25,1
informative potential,25,1
modeling,25,2
neural networks,25,1
noniterative update,25,1
ranking,25,1
viability,25,1
auditory information processing,199,1
cochlear nucleus,199,1
constant quiescent firing rate,199,1
dissimilarity,199,1
frequency dependent,199,1
fundamental limits,199,1
hair cell,199,1
information processing performance,199,1
information theory,199,1
mammalian auditory system,199,1
optimal processing,199,1
optimal value,199,1
optimality,199,1
overall model,199,1
peripheral auditory system,199,1
probability measures,199,1
qfr,199,4
signal,199,2
spiral ganglion neuron,199,1
statistics,199,2
study,199,1
synaptic connection,199,1
synaptic depression,199,1
weak sinusoidal signals,199,1
assurance,1989,1
business,1989,3
commercial embarrassment,1989,1
commercial security standards,1989,1
corporate systems,1989,1
financial impacts,1989,1
fines,1989,1
formal risk management framework,1989,1
management services practitioners,1989,1
regulators,1989,1
sanctions,1989,1
security,1989,3
security risks,1989,1
senior business managers,1989,1
unquantified,1989,1
constants,2129,2
exponential functions,2129,2
function parameters,2129,1
independent constants,2129,1
integrals,2129,1
integration range,2129,3
nontrigonometrical polynomials,2129,1
polynomials,2129,2
universal decomposition,2129,1
additive scheme inside,1992,1
classical watermarking methods,1992,1
content descriptor,1992,1
correlation properties,1992,1
delaunay tessellation,1992,1
detection scheme,1992,1
digital images,1992,1
embedding,1992,2
enhanced detector,1992,1
feature points,1992,3
geometrical attack,1992,1
geometrical distortions,1992,4
geometrical transformations,1992,1
geometrically invariant watermarking,1992,1
global transformations,1992,1
image content,1992,1
information,1992,1
insertion,1992,1
invariant properties,1992,1
jpeg compression,1992,1
local transformations,1992,1
manipulations,1992,1
mark,1992,10
performance,1992,1
periodical properties,1992,1
robustness,1992,2
rotations,1992,1
salient points,1992,1
signature,1992,1
stirmark attack,1992,1
tessellation,1992,2
thereafter,1992,1
theses schemes,1992,1
transformations,1992,4
transforms,1992,1
translations,1992,1
triangles,1992,1
watermarking,1992,5
watermarking schemes,1992,1
adverse effects,2020,1
approximately constant reflectivities,2020,1
blazed phase grating,2020,1
broadband imagery steered,2020,1
broadband imaging system,2020,1
chromatic aberrations,2020,1
degradations,2020,1
diffraction order,2020,1
digital image restoration technique,2020,1
dispersion,2020,1
gimbals,2020,1
image plane,2020,2
imaging applications,2020,1
incident,2020,2
incident wavelengths,2020,1
liquid crystal optical phased array,2020,1
nematic liquid crystal optical phased array,2020,1
nonmechanical device,2020,1
output angles,2020,1
phase grating,2020,2
postprocessing technique,2020,1
restoration,2020,2
spectral region of,2020,1
wiener deconvolution filter,2020,1
abstract scenario,326,2
explaining,326,1
explicit instructions,326,2
frequent event,326,1
information concerning,326,1
javascript,326,3
javascript programs,326,1
lab tended,326,1
monetary sum,326,1
optimal strategy,326,3
performance,326,4
probability information,326,1
probability learning,326,1
probability matching,326,1
race,326,3
race versus abstract scenario,326,1
races,326,1
suboptimal performance,326,1
tutorial,326,1
web,326,3
web experiments,326,1
chip,400,2
embedded dram macros,400,2
embedded memory logic technology,400,1
low power consumption,400,1
mm/sup 2/,400,1
mobile personal digital assistant,400,1
pda,400,2
pda chip,400,1
power consumption,400,2
rendering,400,4
runtime reconfigurable bus,400,2
behavioral defects,2131,1
closed heat consumption system,2131,1
diagnosis,2131,3
heat systems,2131,2
physical defects,2131,1
technical state,2131,2
acceleration,378,1
computer control system,378,1
experimental,378,1
incremental,378,2
incremental motion control problem,378,1
linear synchronous motor,378,2
magnet linear synchronous motor,378,1
motion control,378,2
motor dynamics,378,1
mssmc,378,1
multisegment sliding mode control,378,1
permanent,378,1
pmlsm,378,4
servo drive system,378,2
switching surfaces,378,1
trapezoidal,378,3
trapezoidal velocity profile,378,3
trapezoidal velocity profile using,378,1
velocity profile,378,3
business forward,1988,1
eai,1988,1
enterprise application integration,1988,1
imark communications,1988,1
integration,1988,2
justin,1988,1
opie,1988,1
portfolio director,1988,1
software applications,1988,1
460 compounds,275,1
computational model,275,1
descriptor allowed reduction,275,1
descriptors,275,3
descriptors producing,275,1
hplc,275,1
integrated uv absorbance,275,1
integration,275,1
organic chemistry,275,1
organic compounds,275,1
organic molecules,275,1
physical nature,275,1
prediction,275,2
qspr,275,1
reaction products,275,1
relative response,275,1
robust model,275,1
spectrophotometric detection,275,1
squared correlation coefficient,275,2
ultraviolet,275,2
ultraviolet spectral absorbance using,275,1
uv absorption process,275,1
zindo oscillator strengths,275,1
coding properties,200,1
competition,200,2
deficient,200,1
influential class,200,1
neural network architecture,200,3
neural network architectures,200,2
neuroanatomical,200,1
neuropsychological data,200,1
perceptual representations,200,1
postintegration lateral inhibition,200,1
preintegration lateral inhibition,200,3
preintegration lateral inhibition enhances,200,1
representations,200,2
unsupervised learning,200,1
business managers,335,1
ibm,335,2
ibm internship program,335,1
internship program,335,2
mba students,335,1
voices,335,1
graphic approach,2001,1
independent subsets,2001,1
measurement models,2001,1
observer decomposition,2001,1
physical system,2001,1
sparse system models,2001,1
systematic procedure,2001,1
visual aid,2001,1
approximation performances,24,1
conjunction operations,24,5
conjunctions,24,1
construction,24,1
function approximation,24,1
fuzzy modeling,24,2
fuzzy models,24,2
generalized conjunction operations,24,2
literature,24,1
membership functions,24,2
parametric classes,24,1
parametric conjunction operations,24,1
parametric generalized conjunction operations simpler,24,1
tuning,24,5
decentralized pid loops,34,1
design,34,5
feedback interconnection,34,1
genetic algorithm,34,3
genetic algorithms,34,2
mrcd,34,1
multiobjective,34,4
multiobjective genetic algorithms,34,1
multiobjective optimization,34,1
multiobjective problem,34,1
multivariable coupled,34,1
pid controller,34,3
robust control design,34,1
specifications,34,3
tradeoff,34,1
backspace,387,1
bci,387,1
buttons,387,3
buttons illuminated,387,1
computer monitor,387,1
digits,387,1
high information transfer rate,387,1
high transfer rates,387,1
input phone,387,2
input phone numbers,387,1
mobile phone,387,1
signal recording,387,1
virtual telephone keypad,387,1
artemis,2068,1
bad,2068,1
decentralized setting,2068,1
demographic groups,2068,1
endogenously,2068,1
evolving institution,2068,2
gross flows,2068,1
hiring standards,2068,1
integration,2068,1
jobs,2068,2
labor market,2068,4
labor markets,2068,1
large firms,2068,1
mobility patterns,2068,1
modeling,2068,1
rational firms,2068,1
search process,2068,1
stylized french,2068,1
temporary,2068,1
civil applications,2013,1
denoising algorithm,2013,1
modified averaging operation,2013,1
noise pattern,2013,1
noise sensitivity,2013,1
optical experiment,2013,1
positioning accuracy,2013,2
randomness,2013,1
suggested,2013,1
superresolved position estimation,2013,1
tracking systems,2013,1
canonical decomposition apparatus,1937,1
central moment functions,1937,1
investigated process,1937,1
mixed,1937,1
moment function,1937,2
nonlinear extrapolation,1937,3
nonlinear extrapolation algorithm,1937,2
nonlinear random dependences,1937,1
pugachev,1937,1
realization,1937,1
scalar random process,1937,1
boundary element design sensitivity analysis,2081,1
boundary element method,2081,1
boundary integral sensitivity formulations,2081,1
cavity,2081,2
cavity temperature distributions,2081,1
cooling lines,2081,4
cooling stage,2081,1
deduced,2081,1
design sensitivity analysis,2081,2
design variables,2081,1
injection moulding,2081,1
injection moulds based,2081,1
iterative algorithm,2081,1
minimum value,2081,1
objective function,2081,2
objective temperature,2081,1
optimization techniques,2081,1
optimum,2081,3
optimum design,2081,3
radii,2081,1
squared,2081,1
temperature,2081,3
adobe golive,251,2
central hub,251,1
collaboration server,251,1
comprehensive workgroup,251,1
design assets,251,1
flexible gui environment combined,251,1
leading design tools,251,1
publishing,251,1
tight integration,251,1
web authoring,251,1
computer articulating,209,1
information architecture,209,4
information interaction,209,2
information interactivity,209,2
information system,209,1
navigational,209,1
biggest selling,373,1
digitizing tablet,373,1
handheld computers,373,1
microsoft,373,2
pdas,373,1
personal digital assistants,373,1
pocket pc operating system,373,1
specifications,373,1
tablet,373,5
tablet pc,373,4
tablet pcs,373,3
xp operating system,373,1
autoregressive models,389,1
bayesian nonstationary,389,1
biomedical signal analysis,389,1
electroencephalogram data,389,1
frequency domain characterization,389,1
linear dynamical system,389,1
multivariate autoregressive model,389,1
nonstationary multivariate signals,389,1
photic synchronization scenarios,389,1
synthetic data,389,1
variational bayesian algorithm,389,1
controller,21,1
discrete output feedback sliding mode control,21,2
extraneous disturbances,21,1
initial conditions,21,2
low sensitivity system,21,1
moving switching,21,4
moving switching line,21,4
moving switching line technique,21,1
output samples,21,1
output sampling feedback,21,1
parameter,21,1
predetermined switching,21,1
reaching law,21,1
second order systems,21,2
simulation results,21,1
sliding mode control systems,21,1
sliding motion,21,1
smcs,21,1
state feedback,21,1
switching,21,7
switching variable,21,1
bipartite graph,354,1
hamiltonian path,354,2
hypercube q/sub n/,354,1
partite,354,4
partite set,354,3
partite sets,354,1
q/sub n/,354,3
bms,1946,4
bms local networks,1946,1
building,1946,4
building facilities management,1946,1
building management system,1946,2
building management systems,1946,1
control networks,1946,2
database integration,1946,1
dcom,1946,1
distributed component object model,1946,1
embedded web server,1946,1
facilities management,1946,4
facilities management systems,1946,2
fms,1946,2
infrastructures,1946,1
internet,1946,8
internet protocols,1946,1
internet/intranet,1946,3
open control network,1946,2
pc web server,1946,1
software development,1946,1
technical issues,1946,1
collaborative approach,2159,1
consumer goods,2159,1
core competencies,2159,1
customer satisfaction,2159,1
discrete manufacturing,2159,1
inventories,2159,1
noncore activities,2159,1
optimize,2159,1
outsourcing,2159,1
producers,2159,1
production,2159,3
scheduling,2159,1
subsuppliers,2159,1
throughput,2159,1
working capital,2159,1
compensation coil tuning,1982,1
distribution network resonant grounding systems,1982,1
distribution systems,1982,1
resfal,1982,1
resonant grounding,1982,2
software tool,1982,1
iterative,2138,1
multistep control processes,2138,2
optimal control,2138,1
reachability set,2138,2
reachability sets,2138,1
upper estimate,2138,1
energy utilities,1983,1
engineers,1983,1
inherent requirements,1983,1
power electronics spark,1983,1
power systems,1983,1
simulation challenges,1983,1
simulation technologies,1983,1
system,1983,2
train,1983,1
data,352,5
data block,352,4
data blocks,352,3
disk stripping techniques,352,1
lower disk,352,1
maximum load,352,1
mfs algorithm,352,1
minimized,352,1
optimal,352,1
proposed,352,1
ram costs,352,1
randomly chosen disks,352,1
rda,352,1
retrieval selection algorithm,352,1
retrieval selection problem,352,1
rsp,352,3
storage approach,352,1
time complexity,352,1
video data,352,1
video servers,352,1
archivists,260,2
curators,260,2
descriptive,260,1
digital archives,260,1
digital collections,260,1
standards,260,1
virtual collections,260,5
18,1966,1
account historical events,1966,1
british pound,1966,1
canadian dollar,1966,1
checked,1966,1
dynamical behaviours,1966,1
euro zone,1966,2
european monetary system currency exchanges,1966,1
exchange,1966,4
nonexistence,1966,1
nonlinear time series analysis,1966,2
nonlinear time series analysis techniques,1966,1
quantification,1966,2
recurrence plots,1966,1
recurrence quantification analysis,1966,1
singularities,1966,1
stationarity,1966,1
strong correlation,1966,1
time series,1966,3
us dollar,1966,1
academic libraries,301,3
academic libraries serving,301,1
broader community,301,2
campus,301,2
community,301,6
community building efforts,301,1
community partnerships,301,1
connection,301,1
distance education students,301,1
parents,301,1
public libraries,301,1
adaptive image denoising using,1976,1
edge preservation,1976,1
edges,1976,6
filtered,1976,2
geometric constraints,1976,1
gradient magnitudes,1976,1
homogeneous regions,1976,1
image denoising,1976,3
image edges,1976,1
image multiresolution decomposition,1976,1
image noise,1976,1
image presegmentation,1976,1
modeled probabilistically,1976,1
preserve edges,1976,2
redundant wavelet transform,1976,1
resolution,1976,3
scale,1976,2
scale consistency,1976,1
shrinkage function,1976,2
shrinkage functions,1976,1
space consistency,1976,1
wavelet coefficients,1976,1
wavelet domain,1976,1
dea,2174,4
mailshell,2174,3
spam solution,2174,1
analysis program,286,1
automatic data exchange,286,1
clinical diagnosis demands,286,1
data acquisition,286,1
data analysis,286,4
data analysis routines,286,1
data analysis software,286,1
linear discriminant analysis,286,1
matlab,286,1
modular design providing,286,1
multivariate,286,1
raman spectra,286,2
skin spectra,286,1
software package,286,1
spectroscopic,286,1
vivo raman spectra,286,1
vivo raman spectroscopy,286,1
approval voting,2038,2
borda count,2038,2
election outcome,2038,1
lessons,2038,1
options,2038,3
plurality voting,2038,2
voters,2038,3
fastest growing areas,2103,1
gambling,2103,8
gambling practices,2103,1
internet,2103,6
internet gambling,2103,5
limited research,2103,1
market opportunities,2103,1
social impact,2103,1
technological developments,2103,1
bayesian approach,2037,1
bayesian method allowing,2037,1
correlations,2037,1
data,2037,1
errors,2037,1
linear regression parameters,2037,1
linear regression problems,2037,1
pseudoinverse method,2037,1
pseudoinversion,2037,1
regularization,2037,2
regularization method,2037,1
regularizing algorithms,2037,1
robust estimation,2037,1
amf,383,2
amf algorithms,383,1
censor outliers,383,1
censoring algorithms,383,1
censoring methods,383,1
cfml,383,1
computer simulations,383,1
covariance matrix estimate,383,1
desired steering vector,383,1
fast maximum likelihood,383,2
fml,383,4
fml algorithms,383,1
maximum likelihood estimation,383,1
mle,383,2
mle solution,383,1
outlier data vectors,383,2
outlier resistant adaptive matched filtering,383,1
outlier scenarios,383,1
outliers,383,3
reiterative censored fast maximum likelihood,383,1
relative,383,1
robust adaptive matched filtering,383,1
sample matrix inversion,383,1
smi,383,3
steering vector,383,2
stressful,383,1
underlying covariance matrix,383,1
via approximation,383,1
asymptotic probabilistic stability,2125,1
deterministic systems,2125,1
general markov process,2125,1
nonlinear systems,2125,1
perturbed motion,2125,1
phase trajectory,2125,1
phase vector,2125,1
probabilistic stability,2125,2
random jump,2125,4
random jumps,2125,3
stability,2125,7
stochastic systems,2125,2
suffers random jumps,2125,1
graphs,1940,1
lower bounds,1940,2
academic,2046,1
action,2046,1
customers,2046,1
delivery,2046,2
designing,2046,1
e g,2046,2
engineering,2046,1
error experimentation,2046,1
graduate education,2046,1
instructors,2046,2
involving trial,2046,1
management faculties,2046,1
management perspective,2046,1
operations,2046,1
preparation,2046,2
students,2046,1
teaching,2046,3
teaching experience,2046,1
university course,2046,2
accuracy,1954,1
approximate,1954,1
asset returns,1954,1
asymptotic distribution theory,1954,1
asymptotic properties,1954,1
asymptotic values,1954,1
confidence intervals,1954,2
construct empirical,1954,1
detrended fluctuation analysis,1954,1
dfa statistics,1954,1
estimating,1954,1
estimators,1954,1
financial economics,1954,1
finite sample properties,1954,1
gaussian white noise,1954,1
heuristic values,1954,1
major issue,1954,1
obtained values,1954,1
periodogram regression method,1954,2
periodogram regression methods,1954,1
r/s statistics,1954,1
simulated series,1954,1
statistics,1954,3
test r/s analysis,1954,1
unanimous,1954,1
100th robotic containerization system installed,2153,1
abb,2153,3
abb rcs,2153,1
abb robots,2153,1
accuracy,2153,1
columbus,2153,1
containerizing mail,2153,1
distribution center,2153,1
efficiency,2153,1
machine tending,2153,1
material handling,2153,1
packages,2153,1
packing,2153,1
palletizing,2153,1
picking,2153,1
portfolio,2153,1
productivity,2153,1
rcs,2153,3
robot containerization system,2153,1
sorting,2153,2
speed,2153,1
united states postal service,2153,1
usps,2153,2
usps processing,2153,1
action,280,2
america,280,1
children,280,1
compliance,280,1
control,280,1
education,280,1
elementary school,280,1
entrepreneurial instincts,280,1
entrepreneurs,280,2
internet,280,1
learning,280,1
program,280,3
schooling,280,1
student,280,2
students,280,1
university,280,1
ages,329,1
corroboration,329,1
document level literacy skills,329,1
educational web sites,329,1
information,329,4
innuendo,329,1
integration,329,1
level literacy skills,329,2
low cost,329,1
outright falsehood,329,1
people,329,1
publishing information,329,1
rumor,329,1
search,329,2
sourcing,329,1
students,329,1
urban legend,329,1
web,329,5
web site design,329,1
world wide web,329,1
adaptive robust,20,3
adaptive robust stabilization,20,1
adaptive robust state feedback controller,20,1
adaptive state feedback control,20,1
control scheme,20,2
disturbance,20,2
linear systems,20,1
moreover,20,1
nonlinear uncertainties,20,1
simulations,20,1
state feedback control,20,3
uncertain dynamical systems,20,1
uncertainties,20,3
unknown bounds,20,1
community,344,1
faculty,344,2
firms,344,1
local industry,344,1
or/ms practice,344,1
or/ms tools,344,1
real capabilities,344,1
research,344,1
student consulting projects,344,2
students,344,2
teaching,344,2
adjacent cell vacancy,1960,1
average,1960,1
cellular automata,1960,1
confined pedestrians,1960,1
counterintuitive result,1960,1
diffusive behavior,1960,1
disruptive interference,1960,2
disruptive interference effect,1960,1
door number,1960,1
exit,1960,9
exit dynamics,1960,2
exit throughput q,1960,1
exit widths,1960,1
iteration time,1960,1
jamming,1960,1
large burst sizes,1960,1
pedestrian could,1960,1
pedestrians,1960,6
pedestrians crossing,1960,1
pedestrians exited,1960,1
physical capability,1960,1
relaxed pedestrians,1960,1
soonest possible,1960,1
streaming,1960,2
arbitrary cut,2009,2
arbitrary cuts,2009,1
aspect ratios,2009,1
cut path,2009,2
cutting tool,2009,1
disconnected mesh structure,2009,1
generalized cutting scheme,2009,1
generalized interactive mesh cutting,2009,1
interactive mesh cutting,2009,2
layered surface,2009,1
loop cautery tool,2009,1
primitive removal,2009,1
primitives,2009,4
primitives created,2009,2
scissors,2009,1
tetrahedral objects,2009,1
virtual object,2009,1
virtual scalpel,2009,1
virtual tools,2009,1
risk,2052,1
blitzogram,2052,2
blitzograms,2052,1
crystal ball,2052,1
histograms,2052,2
interactive histograms,2052,1
iterative,2052,1
managers,2052,1
probability distributions,2052,1
simulation packages,2052,1
students,2052,1
tacit,2052,1
ac system,2188,1
active power flows,2188,1
adaptive,2188,1
adjacent generators,2188,1
affine form,2188,1
control variable,2188,1
dc links terminated,2188,1
design procedure,2188,1
differential geometric theory,2188,1
generator dynamic equations,2188,1
global linearization method,2188,1
hvdc systems,2188,2
hybrid ac/dc power systems,2188,1
hybrid ac/dc system,2188,1
inverter,2188,1
modulated dc power,2188,1
nonlinear control strategy,2188,1
nonlinear modulation strategy,2188,1
rectifier ac bus,2188,1
state variable,2188,1
transient stability,2188,1
variable admittance,2188,3
variable admittance connected,2188,1
1999/93/ec,2164,1
certification service providers,2164,1
csps,2164,1
electronic signatures,2164,3
electronic signatures directive,2164,1
electronic signatures regulations,2164,1
eu,2164,2
government continue,2164,1
latest development,2164,1
law,2164,1
legal framework,2164,1
significance,2164,1
unconvincing case,2164,1
area,1948,1
collective dose calculations,1948,1
collective dose provides,1948,1
electronic population data resources,1948,1
estimates,1948,1
estimating populations,1948,1
facility operations,1948,1
geographic information system software,1948,1
personal computer,1948,1
population,1948,4
public based,1948,1
adaptative distance map,1996,1
cielab1976 color space,1996,1
complex images,1996,1
digital simulations,1996,1
global value,1996,1
image rendering processes,1996,1
llab color space,1996,1
local distance map,1996,1
metrics,1996,3
objective image quality metric,1996,1
perception of color,1996,1
perceptually based metrics,1996,1
pixel metric,1996,1
quality image metrics,1996,1
quantitative comparisons,1996,1
recursive subdivision,1996,1
rougher,1996,1
synthetic color images,1996,1
synthetic images,1996,1
visual quality,1996,1
algebraic properties,2161,1
b1,2161,5
b2,2161,5
beth properties,2161,1
beth property for l,2161,1
boolean case,2161,1
c2,2161,2
classical case,2161,1
classical modal case,2161,1
interpolation properties c1,2161,1
intuitionistic modal,2161,3
