keyword,doc_id,Frecuencia
lineages,http___dx_doi_org_10_7554_eLife_31257_page16-2,1
minimal demographic signal coming,http___dx_doi_org_10_7554_eLife_31257_page16-2,1
additional smaller set,http___dx_doi_org_10_7554_eLife_31257_page16,1
bias 1,http___dx_doi_org_10_7554_eLife_31257_page16,1
central,http___dx_doi_org_10_7554_eLife_31257_page16,1
default sampling,http___dx_doi_org_10_7554_eLife_31257_page16,1
distribution,http___dx_doi_org_10_7554_eLife_31257_page16,5
failures,http___dx_doi_org_10_7554_eLife_31257_page16,2
hypergeometric,http___dx_doi_org_10_7554_eLife_31257_page16,6
later,http___dx_doi_org_10_7554_eLife_31257_page16,1
number,http___dx_doi_org_10_7554_eLife_31257_page16,4
posterior density intervals,http___dx_doi_org_10_7554_eLife_31257_page16,1
scheme,http___dx_doi_org_10_7554_eLife_31257_page16,3
sequence cluster sizes,http___dx_doi_org_10_7554_eLife_31257_page16,6
sequencing,http___dx_doi_org_10_7554_eLife_31257_page16,7
archived,http___dx_doi_org_10_7554_eLife_31257_page17,1
code,http___dx_doi_org_10_7554_eLife_31257_page17,1
et,http___dx_doi_org_10_7554_eLife_31257_page17,15
five,http___dx_doi_org_10_7554_eLife_31257_page17,1
genome,http___dx_doi_org_10_7554_eLife_31257_page17,1
models,http___dx_doi_org_10_7554_eLife_31257_page17,2
topologies,http___dx_doi_org_10_7554_eLife_31257_page17,1
two chains,http___dx_doi_org_10_7554_eLife_31257_page17,1
orcid,http___dx_doi_org_10_7554_eLife_31257_page18,2
epidemiology,http___dx_doi_org_10_7554_eLife_31257_page19,1
scales,http___dx_doi_org_10_7554_eLife_31257_page2-2,1
approach,http___dx_doi_org_10_7554_eLife_31257_page2,1
conflicting results,http___dx_doi_org_10_7554_eLife_31257_page2,1
group,http___dx_doi_org_10_7554_eLife_31257_page2,2
killed,http___dx_doi_org_10_7554_eLife_31257_page2,2
scientists,http___dx_doi_org_10_7554_eLife_31257_page2,1
widespread epidemic,http___dx_doi_org_10_7554_eLife_31257_page2,1
al,http___dx_doi_org_10_7554_eLife_31257_page20,29
epidemiology,http___dx_doi_org_10_7554_eLife_31257_page20,1
respiratory,http___dx_doi_org_10_7554_eLife_31257_page20,3
finds,http___dx_doi_org_10_7554_eLife_31257_page21-2,1
improvements,http___dx_doi_org_10_7554_eLife_31257_page21,1
latitudinal gradient,http___dx_doi_org_10_7554_eLife_31257_page22,1
person,http___dx_doi_org_10_7554_eLife_31257_page22,1
respiratory syndrome coronavirus,http___dx_doi_org_10_7554_eLife_31257_page23,1
discrete trait analysis,http___dx_doi_org_10_7554_eLife_31257_page3-2,1
extensive diversity,http___dx_doi_org_10_7554_eLife_31257_page3-2,1
humans,http___dx_doi_org_10_7554_eLife_31257_page3-2,1
sequence data,http___dx_doi_org_10_7554_eLife_31257_page3-2,1
approach,http___dx_doi_org_10_7554_eLife_31257_page3,3
effective population size,http___dx_doi_org_10_7554_eLife_31257_page3,2
epidemiology,http___dx_doi_org_10_7554_eLife_31257_page3,1
figure,http___dx_doi_org_10_7554_eLife_31257_page3,3
human,http___dx_doi_org_10_7554_eLife_31257_page3,20
methods,http___dx_doi_org_10_7554_eLife_31257_page3,1
might,http___dx_doi_org_10_7554_eLife_31257_page3,1
rate estimates,http___dx_doi_org_10_7554_eLife_31257_page3,2
transmission chains,http___dx_doi_org_10_7554_eLife_31257_page3,1
transmission patterns,http___dx_doi_org_10_7554_eLife_31257_page3,1
100 camel,http___dx_doi_org_10_7554_eLife_31257_page4,1
apparent,http___dx_doi_org_10_7554_eLife_31257_page4,1
camels,http___dx_doi_org_10_7554_eLife_31257_page4,1
cov,http___dx_doi_org_10_7554_eLife_31257_page4,1
figure 1,http___dx_doi_org_10_7554_eLife_31257_page4,1
grey,http___dx_doi_org_10_7554_eLife_31257_page4,1
structured,http___dx_doi_org_10_7554_eLife_31257_page4,2
tree showing,http___dx_doi_org_10_7554_eLife_31257_page4,1
surprising either,http___dx_doi_org_10_7554_eLife_31257_page5-2,1
coalescence,http___dx_doi_org_10_7554_eLife_31257_page5,3
doi,http___dx_doi_org_10_7554_eLife_31257_page5,10
epidemiology,http___dx_doi_org_10_7554_eLife_31257_page5,1
cluster sizes,http___dx_doi_org_10_7554_eLife_31257_page6,1
following source data,http___dx_doi_org_10_7554_eLife_31257_page6,1
human cases,http___dx_doi_org_10_7554_eLife_31257_page6,1
little correlation,http___dx_doi_org_10_7554_eLife_31257_page6,1
case,http___dx_doi_org_10_7554_eLife_31257_page7,10
cluster,http___dx_doi_org_10_7554_eLife_31257_page7,15
clusters,http___dx_doi_org_10_7554_eLife_31257_page7,5
density bounds,http___dx_doi_org_10_7554_eLife_31257_page7,1
figure,http___dx_doi_org_10_7554_eLife_31257_page7,4
left,http___dx_doi_org_10_7554_eLife_31257_page7,2
see,http___dx_doi_org_10_7554_eLife_31257_page7,1
sequence cluster size,http___dx_doi_org_10_7554_eLife_31257_page7,5
total number,http___dx_doi_org_10_7554_eLife_31257_page7,2
apparent backbone,http___dx_doi_org_10_7554_eLife_31257_page8-2,1
figure,http___dx_doi_org_10_7554_eLife_31257_page8,4
introductions,http___dx_doi_org_10_7554_eLife_31257_page8,2
outbreak amplification via poor,http___dx_doi_org_10_7554_eLife_31257_page8,1
percentiles,http___dx_doi_org_10_7554_eLife_31257_page8,1
results suggest,http___dx_doi_org_10_7554_eLife_31257_page8,1
sequence data,http___dx_doi_org_10_7554_eLife_31257_page8,1
taxa collected,http___dx_doi_org_10_7554_eLife_31257_page9,1
contributed,http___dx_doi_org_10_7554_eLife_31662_page1,1
important implications,http___dx_doi_org_10_7554_eLife_31662_page1,1
molecular,http___dx_doi_org_10_7554_eLife_31662_page1,2
1 pili,http___dx_doi_org_10_7554_eLife_31662_page10,2
constant force originates,http___dx_doi_org_10_7554_eLife_31662_page10,1
dashed lines,http___dx_doi_org_10_7554_eLife_31662_page10,1
enabling,http___dx_doi_org_10_7554_eLife_31662_page10,1
mean standard error,http___dx_doi_org_10_7554_eLife_31662_page10,1
unwinding force directly,http___dx_doi_org_10_7554_eLife_31662_page10,1
acute fitness defects,http___dx_doi_org_10_7554_eLife_31662_page11-2,1
time,http___dx_doi_org_10_7554_eLife_31662_page11-2,1
competi,http___dx_doi_org_10_7554_eLife_31662_page11,1
despite,http___dx_doi_org_10_7554_eLife_31662_page11,1
models,http___dx_doi_org_10_7554_eLife_31662_page11,2
studies,http___dx_doi_org_10_7554_eLife_31662_page11,1
single infections,http___dx_doi_org_10_7554_eLife_31662_page12,1
atomic model,http___dx_doi_org_10_7554_eLife_31662_page13,2
conformations,http___dx_doi_org_10_7554_eLife_31662_page13,1
crystal,http___dx_doi_org_10_7554_eLife_31662_page13,4
https,http___dx_doi_org_10_7554_eLife_31662_page13,4
near,http___dx_doi_org_10_7554_eLife_31662_page13,2
strength,http___dx_doi_org_10_7554_eLife_31662_page13,2
infection,http___dx_doi_org_10_7554_eLife_31662_page14-2,1
mice,http___dx_doi_org_10_7554_eLife_31662_page14-2,1
tion,http___dx_doi_org_10_7554_eLife_31662_page14-2,12
alter,http___dx_doi_org_10_7554_eLife_31662_page14,3
interface,http___dx_doi_org_10_7554_eLife_31662_page14,2
linear fiber,http___dx_doi_org_10_7554_eLife_31662_page14,1
temporarily expanding,http___dx_doi_org_10_7554_eLife_31662_page14,1
procedures,http___dx_doi_org_10_7554_eLife_31662_page15-2,1
properties impact,http___dx_doi_org_10_7554_eLife_31662_page15-2,1
bound,http___dx_doi_org_10_7554_eLife_31662_page15,1
different,http___dx_doi_org_10_7554_eLife_31662_page15,3
domains,http___dx_doi_org_10_7554_eLife_31662_page15,1
evolutionary,http___dx_doi_org_10_7554_eLife_31662_page15,1
inflammatory response,http___dx_doi_org_10_7554_eLife_31662_page15,1
pressure maintaining,http___dx_doi_org_10_7554_eLife_31662_page15,1
selection,http___dx_doi_org_10_7554_eLife_31662_page15,9
type 1 pilus,http___dx_doi_org_10_7554_eLife_31662_page15,2
ii,http___dx_doi_org_10_7554_eLife_31662_page16-2,1
plating,http___dx_doi_org_10_7554_eLife_31662_page16-2,1
strains,http___dx_doi_org_10_7554_eLife_31662_page16-2,1
construct,http___dx_doi_org_10_7554_eLife_31662_page16,5
deletion,http___dx_doi_org_10_7554_eLife_31662_page16,2
site directed,http___dx_doi_org_10_7554_eLife_31662_page16,1
5 mm microsphere coated,http___dx_doi_org_10_7554_eLife_31662_page17-2,1
cell damage,http___dx_doi_org_10_7554_eLife_31662_page17-2,1
large,http___dx_doi_org_10_7554_eLife_31662_page17-2,1
microspheres,http___dx_doi_org_10_7554_eLife_31662_page17-2,1
output laser power,http___dx_doi_org_10_7554_eLife_31662_page17-2,1
pilus,http___dx_doi_org_10_7554_eLife_31662_page17-2,2
within,http___dx_doi_org_10_7554_eLife_31662_page17-2,1
300 bacterial,http___dx_doi_org_10_7554_eLife_31662_page17,1
4figure supplement 1,http___dx_doi_org_10_7554_eLife_31662_page17,1
controlled room,http___dx_doi_org_10_7554_eLife_31662_page17,1
expression,http___dx_doi_org_10_7554_eLife_31662_page17,2
low power,http___dx_doi_org_10_7554_eLife_31662_page17,1
mutants,http___dx_doi_org_10_7554_eLife_31662_page17,1
els,http___dx_doi_org_10_7554_eLife_31662_page18-2,1
rotation per subunit,http___dx_doi_org_10_7554_eLife_31662_page18-2,1
agar plates containing 0,http___dx_doi_org_10_7554_eLife_31662_page18,1
flow,http___dx_doi_org_10_7554_eLife_31662_page18,2
free 2,http___dx_doi_org_10_7554_eLife_31662_page18,1
mm coverslip,http___dx_doi_org_10_7554_eLife_31662_page18,1
pili,http___dx_doi_org_10_7554_eLife_31662_page18,3
sealed,http___dx_doi_org_10_7554_eLife_31662_page18,1
top,http___dx_doi_org_10_7554_eLife_31662_page18,1
tree,http___dx_doi_org_10_7554_eLife_31662_page19-2,2
using,http___dx_doi_org_10_7554_eLife_31662_page19-2,3
using unique sequen,http___dx_doi_org_10_7554_eLife_31662_page19-2,1
using custom,http___dx_doi_org_10_7554_eLife_31662_page19,2
et,http___dx_doi_org_10_7554_eLife_31662_page2-2,13
persistent high,http___dx_doi_org_10_7554_eLife_31662_page2-2,1
also less,http___dx_doi_org_10_7554_eLife_31662_page2,1
cause urinary,http___dx_doi_org_10_7554_eLife_31662_page2,1
coli,http___dx_doi_org_10_7554_eLife_31662_page2,5
could,http___dx_doi_org_10_7554_eLife_31662_page2,1
exact,http___dx_doi_org_10_7554_eLife_31662_page2,1
experiments show,http___dx_doi_org_10_7554_eLife_31662_page2,1
doi,http___dx_doi_org_10_7554_eLife_31662_page21,12
http,http___dx_doi_org_10_7554_eLife_31662_page21,15
orcid,http___dx_doi_org_10_7554_eLife_31662_page21,2
receptor 5,http___dx_doi_org_10_7554_eLife_31662_page22,1
complexity,http___dx_doi_org_10_7554_eLife_31662_page23-2,1
doi,http___dx_doi_org_10_7554_eLife_31662_page23-2,8
doi,http___dx_doi_org_10_7554_eLife_31662_page23,14
determination,http___dx_doi_org_10_7554_eLife_31662_page24,1
epithelial cells,http___dx_doi_org_10_7554_eLife_31662_page24,1
biology,http___dx_doi_org_10_7554_eLife_31662_page25,3
org,http___dx_doi_org_10_7554_eLife_31662_page25,13
ability,http___dx_doi_org_10_7554_eLife_31662_page3-2,1
composite pilus structure consisting,http___dx_doi_org_10_7554_eLife_31662_page3,1
nte,http___dx_doi_org_10_7554_eLife_31662_page3,3
pilus,http___dx_doi_org_10_7554_eLife_31662_page3,15
degree,http___dx_doi_org_10_7554_eLife_31662_page6-2,1
et al,http___dx_doi_org_10_7554_eLife_31662_page6-2,3
functional,http___dx_doi_org_10_7554_eLife_31662_page6-2,1
highest variability,http___dx_doi_org_10_7554_eLife_31662_page6-2,1
likely,http___dx_doi_org_10_7554_eLife_31662_page6-2,2
pressures selecting,http___dx_doi_org_10_7554_eLife_31662_page6-2,1
atoms,http___dx_doi_org_10_7554_eLife_31662_page6,1
figure,http___dx_doi_org_10_7554_eLife_31662_page6,6
pilus,http___dx_doi_org_10_7554_eLife_31662_page6,5
codon,http___dx_doi_org_10_7554_eLife_31662_page8-2,8
bars,http___dx_doi_org_10_7554_eLife_31662_page8,4
bladder,http___dx_doi_org_10_7554_eLife_31662_page8,1
colored,http___dx_doi_org_10_7554_eLife_31662_page8,1
figure,http___dx_doi_org_10_7554_eLife_31662_page8,2
size indicates,http___dx_doi_org_10_7554_eLife_31662_page8,1
also,http___dx_doi_org_10_7554_eLife_31662_page9-2,1
correctly,http___dx_doi_org_10_7554_eLife_31662_page9-2,1
emphasizes,http___dx_doi_org_10_7554_eLife_31662_page9-2,1
extremely limited,http___dx_doi_org_10_7554_eLife_31662_page9-2,1
suggests,http___dx_doi_org_10_7554_eLife_31662_page9-2,1
synonymous,http___dx_doi_org_10_7554_eLife_31662_page9-2,1
type 1 pilus,http___dx_doi_org_10_7554_eLife_31662_page9-2,1
1 machinery,http___dx_doi_org_10_7554_eLife_31662_page9,1
constructed single,http___dx_doi_org_10_7554_eLife_31662_page9,1
distribution,http___dx_doi_org_10_7554_eLife_31662_page9,1
genetic,http___dx_doi_org_10_7554_eLife_31662_page9,2
pathogenic lifestyles,http___dx_doi_org_10_7554_eLife_31662_page9,1
two branches,http___dx_doi_org_10_7554_eLife_31662_page9,1
credited,http___dx_doi_org_10_7554_eLife_31919_page1-2,1
dengue,http___dx_doi_org_10_7554_eLife_31919_page1,12
interferon production,http___dx_doi_org_10_7554_eLife_31919_page1,1
primate models,http___dx_doi_org_10_7554_eLife_31919_page1,1
reach high,http___dx_doi_org_10_7554_eLife_31919_page1,1
avoid cleavage,http___dx_doi_org_10_7554_eLife_31919_page10-2,1
representative,http___dx_doi_org_10_7554_eLife_31919_page10-2,1
sustaining reservoir,http___dx_doi_org_10_7554_eLife_31919_page10-2,2
adaptive barrier,http___dx_doi_org_10_7554_eLife_31919_page10,1
least,http___dx_doi_org_10_7554_eLife_31919_page10,1
might,http___dx_doi_org_10_7554_eLife_31919_page10,2
mole rat,http___dx_doi_org_10_7554_eLife_31919_page10,1
titers,http___dx_doi_org_10_7554_eLife_31919_page10,2
viruses,http___dx_doi_org_10_7554_eLife_31919_page10,9
cleavage,http___dx_doi_org_10_7554_eLife_31919_page11,2
develop,http___dx_doi_org_10_7554_eLife_31919_page12-2,3
high titers,http___dx_doi_org_10_7554_eLife_31919_page12-2,1
lined ground,http___dx_doi_org_10_7554_eLife_31919_page12,2
sylvatic dengue viruses,http___dx_doi_org_10_7554_eLife_31919_page12,2
dengue,http___dx_doi_org_10_7554_eLife_31919_page13-2,3
identify,http___dx_doi_org_10_7554_eLife_31919_page13-2,1
nonhuman,http___dx_doi_org_10_7554_eLife_31919_page13-2,1
ogenesis,http___dx_doi_org_10_7554_eLife_31919_page13-2,1
virus interactions,http___dx_doi_org_10_7554_eLife_31919_page13-2,1
dengue viruses,http___dx_doi_org_10_7554_eLife_31919_page13,7
et,http___dx_doi_org_10_7554_eLife_31919_page13,12
models,http___dx_doi_org_10_7554_eLife_31919_page13,2
musculus,http___dx_doi_org_10_7554_eLife_31919_page13,1
perform,http___dx_doi_org_10_7554_eLife_31919_page13,1
positive,http___dx_doi_org_10_7554_eLife_31919_page13,2
virus cleavage,http___dx_doi_org_10_7554_eLife_31919_page13,1
virus interactions would also,http___dx_doi_org_10_7554_eLife_31919_page13,1
resource,http___dx_doi_org_10_7554_eLife_31919_page14,1
anti,http___dx_doi_org_10_7554_eLife_31919_page15,14
sapiens,http___dx_doi_org_10_7554_eLife_31919_page15,1
chimpanzee,http___dx_doi_org_10_7554_eLife_31919_page17,9
reagent chimpanzee,http___dx_doi_org_10_7554_eLife_31919_page17,4
polyvinyl,http___dx_doi_org_10_7554_eLife_31919_page18,1
saline,http___dx_doi_org_10_7554_eLife_31919_page18,1
transfection,http___dx_doi_org_10_7554_eLife_31919_page18,1
bus sabaeus,http___dx_doi_org_10_7554_eLife_31919_page19,1
indicated,http___dx_doi_org_10_7554_eLife_31919_page19,1
common marmoset,http___dx_doi_org_10_7554_eLife_31919_page2,1
countries,http___dx_doi_org_10_7554_eLife_31919_page2,1
derived,http___dx_doi_org_10_7554_eLife_31919_page2,1
found,http___dx_doi_org_10_7554_eLife_31919_page2,2
humans,http___dx_doi_org_10_7554_eLife_31919_page2,8
primates,http___dx_doi_org_10_7554_eLife_31919_page2,6
thought,http___dx_doi_org_10_7554_eLife_31919_page2,1
publication,http___dx_doi_org_10_7554_eLife_31919_page20,1
monkey kidney cells,http___dx_doi_org_10_7554_eLife_31919_page21-2,1
rat,http___dx_doi_org_10_7554_eLife_31919_page22-2,1
wi,http___dx_doi_org_10_7554_eLife_31919_page22,1
signaling,http___dx_doi_org_10_7554_eLife_31919_page23,1
interferon,http___dx_doi_org_10_7554_eLife_31919_page24,1
doi,http___dx_doi_org_10_7554_eLife_31919_page25,11
phylogenetics,http___dx_doi_org_10_7554_eLife_31919_page25,1
dengue virus,http___dx_doi_org_10_7554_eLife_31919_page3,2
primate,http___dx_doi_org_10_7554_eLife_31919_page3,6
residues,http___dx_doi_org_10_7554_eLife_31919_page4,1
sylvatic,http___dx_doi_org_10_7554_eLife_31919_page4,3
figure 2,http___dx_doi_org_10_7554_eLife_31919_page5,1
two,http___dx_doi_org_10_7554_eLife_31919_page6,1
virus,http___dx_doi_org_10_7554_eLife_31919_page6,7
dengue virus,http___dx_doi_org_10_7554_eLife_31919_page7,4
retroviral,http___dx_doi_org_10_7554_eLife_31919_page7,1
total,http___dx_doi_org_10_7554_eLife_31919_page7,1
various forms,http___dx_doi_org_10_7554_eLife_31919_page7,1
far,http___dx_doi_org_10_7554_eLife_31919_page8,1
mouse,http___dx_doi_org_10_7554_eLife_31919_page8,5
others,http___dx_doi_org_10_7554_eLife_31919_page8,1
plasmids,http___dx_doi_org_10_7554_eLife_31919_page8,1
wildtype,http___dx_doi_org_10_7554_eLife_31919_page8,2
macaque clone,http___dx_doi_org_10_7554_eLife_31919_page9,1
monkeys,http___dx_doi_org_10_7554_eLife_31919_page9,2
org,http___dx_doi_org_10_7554_eLife_31919_page9,3
two experiments,http___dx_doi_org_10_7554_eLife_31919_page9,2
binding,http___dx_doi_org_10_7554_eLife_37663_page1,4
competing interests,http___dx_doi_org_10_7554_eLife_37663_page1,1
connect,http___dx_doi_org_10_7554_eLife_37663_page1,2
gene,http___dx_doi_org_10_7554_eLife_37663_page1,5
labeling,http___dx_doi_org_10_7554_eLife_37663_page1,1
translocation,http___dx_doi_org_10_7554_eLife_37663_page1,1
used tandem,http___dx_doi_org_10_7554_eLife_37663_page1,1
nuclear,http___dx_doi_org_10_7554_eLife_37663_page11,1
prevents,http___dx_doi_org_10_7554_eLife_37663_page11,1
showing protein,http___dx_doi_org_10_7554_eLife_37663_page11,1
depleting,http___dx_doi_org_10_7554_eLife_37663_page12,1
knockout cells might,http___dx_doi_org_10_7554_eLife_37663_page12,1
uninfected,http___dx_doi_org_10_7554_eLife_37663_page12,1
promoters,http___dx_doi_org_10_7554_eLife_37663_page13,2
5 end decay,http___dx_doi_org_10_7554_eLife_37663_page14-2,1
may accelerate,http___dx_doi_org_10_7554_eLife_37663_page14-2,1
also,http___dx_doi_org_10_7554_eLife_37663_page14,2
cells,http___dx_doi_org_10_7554_eLife_37663_page14,6
conclude,http___dx_doi_org_10_7554_eLife_37663_page14,1
figure supplement,http___dx_doi_org_10_7554_eLife_37663_page14,1
mammalian gene,http___dx_doi_org_10_7554_eLife_37663_page14,1
decay,http___dx_doi_org_10_7554_eLife_37663_page15-2,2
escape,http___dx_doi_org_10_7554_eLife_37663_page15-2,1
et al,http___dx_doi_org_10_7554_eLife_37663_page15,15
explore possible links,http___dx_doi_org_10_7554_eLife_37663_page15,1
previously reported,http___dx_doi_org_10_7554_eLife_37663_page15,1
divergent stages,http___dx_doi_org_10_7554_eLife_37663_page16,1
instability determinant within,http___dx_doi_org_10_7554_eLife_37663_page16,1
silent,http___dx_doi_org_10_7554_eLife_37663_page16,1
polyclonal,http___dx_doi_org_10_7554_eLife_37663_page17,17
reagent,http___dx_doi_org_10_7554_eLife_37663_page18,6
sapiens,http___dx_doi_org_10_7554_eLife_37663_page18,6
protein digestion,http___dx_doi_org_10_7554_eLife_37663_page19-2,1
additional 24,http___dx_doi_org_10_7554_eLife_37663_page19,1
instructions,http___dx_doi_org_10_7554_eLife_37663_page19,1
fected,http___dx_doi_org_10_7554_eLife_37663_page2-2,2
unin,http___dx_doi_org_10_7554_eLife_37663_page2-2,1
validation experiments,http___dx_doi_org_10_7554_eLife_37663_page2-2,1
breakdown,http___dx_doi_org_10_7554_eLife_37663_page2,1
cell harbors,http___dx_doi_org_10_7554_eLife_37663_page2,1
et,http___dx_doi_org_10_7554_eLife_37663_page2,8
experiments revealed,http___dx_doi_org_10_7554_eLife_37663_page2,1
information,http___dx_doi_org_10_7554_eLife_37663_page2,3
molecules carry information,http___dx_doi_org_10_7554_eLife_37663_page2,1
proteins,http___dx_doi_org_10_7554_eLife_37663_page2,8
ways throughout,http___dx_doi_org_10_7554_eLife_37663_page2,1
within,http___dx_doi_org_10_7554_eLife_37663_page2,1
follows,http___dx_doi_org_10_7554_eLife_37663_page20-2,1
ion source,http___dx_doi_org_10_7554_eLife_37663_page20-2,1
2 min,http___dx_doi_org_10_7554_eLife_37663_page20,2
five successive,http___dx_doi_org_10_7554_eLife_37663_page20,1
cm plates,http___dx_doi_org_10_7554_eLife_37663_page21-2,1
abundances,http___dx_doi_org_10_7554_eLife_37663_page21,2
data,http___dx_doi_org_10_7554_eLife_37663_page21,4
fully tryptic peptides,http___dx_doi_org_10_7554_eLife_37663_page21,1
informatic,http___dx_doi_org_10_7554_eLife_37663_page21,1
less,http___dx_doi_org_10_7554_eLife_37663_page21,2
low abundance resampling,http___dx_doi_org_10_7554_eLife_37663_page21,1
perform,http___dx_doi_org_10_7554_eLife_37663_page21,2
residues,http___dx_doi_org_10_7554_eLife_37663_page21,1
spectrum matches,http___dx_doi_org_10_7554_eLife_37663_page21,1
file 1,http___dx_doi_org_10_7554_eLife_37663_page22,1
feedback,http___dx_doi_org_10_7554_eLife_37663_page23,1
generated,http___dx_doi_org_10_7554_eLife_37663_page23,1
https,http___dx_doi_org_10_7554_eLife_37663_page24-2,7
org,http___dx_doi_org_10_7554_eLife_37663_page24-2,7
infection,http___dx_doi_org_10_7554_eLife_37663_page25-2,1
human,http___dx_doi_org_10_7554_eLife_37663_page25,1
nature17394,http___dx_doi_org_10_7554_eLife_37663_page25,1
germ cell development,http___dx_doi_org_10_7554_eLife_37663_page26,1
binding,http___dx_doi_org_10_7554_eLife_37663_page3,4
charted global,http___dx_doi_org_10_7554_eLife_37663_page3,1
new role,http___dx_doi_org_10_7554_eLife_37663_page3,1
transmitted,http___dx_doi_org_10_7554_eLife_37663_page3,1
consistently,http___dx_doi_org_10_7554_eLife_37663_page5,1
nuclear translocation,http___dx_doi_org_10_7554_eLife_37663_page5,2
proteins could theoretically,http___dx_doi_org_10_7554_eLife_37663_page5,1
robust,http___dx_doi_org_10_7554_eLife_37663_page5,2
tail,http___dx_doi_org_10_7554_eLife_37663_page5,5
us,http___dx_doi_org_10_7554_eLife_37663_page6,4
cells,http___dx_doi_org_10_7554_eLife_37663_page7-2,4
centrosomal proteins,http___dx_doi_org_10_7554_eLife_37663_page7-2,1
induced silencing,http___dx_doi_org_10_7554_eLife_37663_page7-2,1
three,http___dx_doi_org_10_7554_eLife_37663_page7-2,1
upon loss,http___dx_doi_org_10_7554_eLife_37663_page7-2,1
altered abundance,http___dx_doi_org_10_7554_eLife_37663_page7,1
exhibit altered,http___dx_doi_org_10_7554_eLife_37663_page7,1
https,http___dx_doi_org_10_7554_eLife_37663_page7,2
merged images,http___dx_doi_org_10_7554_eLife_37663_page7,1
abundance,http___dx_doi_org_10_7554_eLife_37663_page8,3
activity activity,http___dx_doi_org_10_7554_eLife_37663_page8,1
cytoplasmic abundance,http___dx_doi_org_10_7554_eLife_37663_page8,1
located,http___dx_doi_org_10_7554_eLife_37663_page9-2,1
relative,http___dx_doi_org_10_7554_eLife_37663_page9-2,2
vector control,http___dx_doi_org_10_7554_eLife_37663_page9-2,2
decay using,http___dx_doi_org_10_7554_eLife_37663_page9,1
difference,http___dx_doi_org_10_7554_eLife_37663_page9,1
figure 3,http___dx_doi_org_10_7554_eLife_37663_page9,1
nucleus via,http___dx_doi_org_10_7554_eLife_37663_page9,1
via interactions,http___dx_doi_org_10_7554_eLife_37663_page9,1
degradation,http___dx_doi_org_10_7554_eLife_39494_page1,2
inhibit type,http___dx_doi_org_10_7554_eLife_39494_page1,1
methyl,http___dx_doi_org_10_7554_eLife_39494_page1,1
motif within,http___dx_doi_org_10_7554_eLife_39494_page1,1
specifically interferon,http___dx_doi_org_10_7554_eLife_39494_page1,1
expressed,http___dx_doi_org_10_7554_eLife_39494_page10-2,2
mammalian cells,http___dx_doi_org_10_7554_eLife_39494_page10-2,1
panel,http___dx_doi_org_10_7554_eLife_39494_page10-2,2
enhanced,http___dx_doi_org_10_7554_eLife_39494_page11-2,1
replication,http___dx_doi_org_10_7554_eLife_39494_page11-2,6
two groups,http___dx_doi_org_10_7554_eLife_39494_page11-2,1
cause diarrhea,http___dx_doi_org_10_7554_eLife_39494_page11,1
induced degradation,http___dx_doi_org_10_7554_eLife_39494_page11,1
quent degradation,http___dx_doi_org_10_7554_eLife_39494_page11,1
small,http___dx_doi_org_10_7554_eLife_39494_page11,1
three methylated,http___dx_doi_org_10_7554_eLife_39494_page11,1
host range,http___dx_doi_org_10_7554_eLife_39494_page13-2,1
previously,http___dx_doi_org_10_7554_eLife_39494_page13-2,1
intact,http___dx_doi_org_10_7554_eLife_39494_page13,1
tight,http___dx_doi_org_10_7554_eLife_39494_page13,1
degradation,http___dx_doi_org_10_7554_eLife_39494_page14,5
ligase,http___dx_doi_org_10_7554_eLife_39494_page14,6
whole animal,http___dx_doi_org_10_7554_eLife_39494_page14,1
substrate recombinant,http___dx_doi_org_10_7554_eLife_39494_page15,1
vivo,http___dx_doi_org_10_7554_eLife_39494_page16-2,1
com,http___dx_doi_org_10_7554_eLife_39494_page16,1
lysates,http___dx_doi_org_10_7554_eLife_39494_page16,1
raised,http___dx_doi_org_10_7554_eLife_39494_page16,1
western,http___dx_doi_org_10_7554_eLife_39494_page16,1
review,http___dx_doi_org_10_7554_eLife_39494_page17,4
diet ad libitum,http___dx_doi_org_10_7554_eLife_39494_page18,1
orcid,http___dx_doi_org_10_7554_eLife_39494_page18,3
basis,http___dx_doi_org_10_7554_eLife_39494_page2,1
et,http___dx_doi_org_10_7554_eLife_39494_page2,28
shi,http___dx_doi_org_10_7554_eLife_39494_page2,1
rotavirus,http___dx_doi_org_10_7554_eLife_39494_page20-2,2
intestinal,http___dx_doi_org_10_7554_eLife_39494_page20,2
ubiquitin,http___dx_doi_org_10_7554_eLife_39494_page22,4
enteroids,http___dx_doi_org_10_7554_eLife_39494_page3,2
29 cells,http___dx_doi_org_10_7554_eLife_39494_page4,3
approximately,http___dx_doi_org_10_7554_eLife_39494_page4,1
mini,http___dx_doi_org_10_7554_eLife_39494_page4,3
signaling molecules,http___dx_doi_org_10_7554_eLife_39494_page4,1
cells,http___dx_doi_org_10_7554_eLife_39494_page6,7
693 undefined 150,http___dx_doi_org_10_7554_eLife_39494_page7,1
region 50,http___dx_doi_org_10_7554_eLife_39494_page7,1
undefined,http___dx_doi_org_10_7554_eLife_39494_page7,6
et al,http___dx_doi_org_10_7554_eLife_39494_page8-2,9
figure supplement,http___dx_doi_org_10_7554_eLife_39494_page8,4
proline,http___dx_doi_org_10_7554_eLife_39494_page9,3
rich domain region,http___dx_doi_org_10_7554_eLife_39494_page9,1
edu,http___dx_doi_org_10_7554_eLife_40977_page1,2
